ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Today's Date and Time,Recorder Initials,Group Member Initials,Transect Number,Transect Orientation,Bearing,Bearing Orientation (Magnetic or True North),Latitude,Longitude ,Did you take a photo for iNaturalist and upload it?,Flower Buds,Open Flowers,Unripe Fruit,Ripe Fruit,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,End Time,Notes?,What percent of the target species present is alive?,What percent of the target species present is dead?,Dominant cover,What percent of the black crowberry was alive?,Are you following trail or coast protocol? ,Flower Buds,Open Flowers,Unripe fruit,Ripe fruit,Transect number ,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,Not present  - What percent of the black crowberry was alive?,Is black crowberry present?,Surrounding Habitat,Other - Surrounding Habitat,x,y
101,c9373a24-04f7-40ea-ae3c-d2e96b49f345,8/5/2021 5:13:46 PM,,8/5/2021 5:13:46 PM,,8/5/2021 3:08:00 PM,BF,LLJ,,Parallel,292 NW,,44 19 59 N,68 3 43 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Present,Not_present,Present,Present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,11:22,,,,Northern Bayberry and pine tree,51_60,Coast,n_a,n_a,n_a,n_a,2a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0620102957525,44.3330871686755
102,b69aa3f3-2ed3-4bca-a1eb-ba559c8cc0bc,8/5/2021 5:28:27 PM,,8/5/2021 5:28:27 PM,,8/4/2021 3:55:21 PM,CW,EJ,,Left_Trail_c_,120 SE,,44 20 8 N,68 03 7 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Not_present,Present,Present,Present,Not_present,Present,Present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,12:13,,,,Common Juniper ,81_90,Trail,Absent,Absent,Absent,Absent,Test,Not_present,Not_present,Not_present,Present_,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present_,Not_present,Not_present,Present_,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0519298463038,44.3355467770521
103,de939de7-a6fc-4a71-a013-91f6f26ca8cf,8/5/2021 5:28:30 PM,,8/5/2021 5:28:30 PM,,8/5/2021 2:43:40 PM,AMS,"CW,EF",,Perpendicular,13N,,44 19 59 Nl,68 3 42 W ,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,10:58,,,,Black crowberry and northern beberry ,91_100,Coast,Absent,Absent,Absent,Absent,1B,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0617760375271,44.3329654394086
104,d94881ac-0599-4b36-a1bb-7497769572f0,8/5/2021 5:28:31 PM,,8/5/2021 5:28:31 PM,,8/5/2021 3:09:45 PM,AS,"CW, EF",,Perpendicular,30 NE,,44 19 59 N,68 3 43 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,11:16,"
",,,Northern bay berry and spruced c,91_100,Coast,Absent,Absent,Absent,Absent,2B,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0620201136596,44.3330810242689
105,b5b6e55f-3532-455f-8872-2a072fd1715c,8/5/2021 5:28:32 PM,,8/5/2021 5:28:32 PM,,8/4/2021 4:49:51 PM,CW,EM,,Left_Trail_c_,168 S,,44 20 2 N,68 3 6 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Not_present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,12:58,,,,Black Crowberry,91_100,Trail,Absent,Absent,Absent,Absent,2c,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0517870091324,44.333862580246
106,9e2c8a42-f4e3-46c1-9805-ae9de7123298,8/5/2021 5:28:32 PM,,8/5/2021 5:28:32 PM,,8/5/2021 3:29:12 PM,AS,"EF, CE",,Parallel,315 NW,,44 19 56 N,68 3 44 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,11:38,,,,Three tooth cinquefoil ,91_100,Coast,Absent,Absent,Absent,Absent,3a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Present_,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0621579883685,44.3331726113119
107,468a124c-c909-4800-a83e-cf0b4d8c0531,8/5/2021 5:28:35 PM,,8/5/2021 5:28:35 PM,,8/4/2021 5:04:00 PM,CW,EM,,Left_Trail_c_,146 SE,,44 20 1 N,68 3 6 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Present,Not_present,13:17,,,,Black Crowberry and Exposed Bedrock ,91_100,Trail,Absent,Absent,Absent,Absent,3c,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0517355098813,44.3335905080088
108,a592d369-583a-4407-b406-e777ae12295f,8/5/2021 5:28:40 PM,,8/5/2021 5:28:40 PM,,8/4/2021 6:07:00 PM,CW,EM,,Left_Trail_c_,170 S,,44 19 58 N,68 3 4 N,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,14:14,,,,Grass and northern bayberry,91_100,Trail,Absent,Absent,Absent,Absent,6c,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0511814456979,44.3328058281781
109,6193dc5f-33ad-4b63-a213-300b881b406d,8/5/2021 5:28:44 PM,,8/5/2021 5:28:44 PM,,8/4/2021 6:36:00 PM,CW,EM,,Parallel,130 SE,,44 19 47 N,68 3 4 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,14:42,,,,Black Crowberry,91_100,Trail,Absent,Absent,Absent,Absent,7a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0509745312611,44.3326170000529
110,044c3403-9b9f-41bf-aa16-55f14ffea7fa,8/5/2021 9:01:34 PM,,8/5/2021 9:01:34 PM,,8/5/2021 3:32:00 PM,LLJ,BF,,Perpendicular,44 NE,,44 19 59 N,68 03 44 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,11:39,N/A,,,Exsposed rock and dirt,0_10,Coast,Absent,Absent,Absent,Absent,3b,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present_,Present_,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present_,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present_,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0621766,44.333107
111,8f7b3f31-e421-46cb-8bd7-ca3bd0400bc9,8/10/2021 2:19:18 PM,,7/5/2022 5:14:32 PM,hannah.webber,8/10/2021 2:11:27 PM,SP,KBB SPP,,Parallel,290 W,,44 20 0 N,68 3 46 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,10:18,,,,Rock & crowberry ,91_100,Coast,n_a,n_a,n_a,n_a,2A,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0627580261808,44.3334155314036
112,0575d95a-4302-440d-8e85-0671dd339edf,8/10/2021 2:34:28 PM,,8/10/2021 2:34:28 PM,,8/10/2021 2:26:29 PM,Sp ,Sp TF,,Perpendicular,24 ,,44 20 0,68 3 47,Yes!,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,10:33,,,,"Rock, Crowberry, Bay Berry ",91_100,"Trail,Coast",n_a,n_a,n_a,n_a,3a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0629854507597,44.3334633966712
113,6fdfc38c-9a98-4026-a798-8ab0ec30035d,8/10/2021 2:48:15 PM,,8/10/2021 2:48:15 PM,,8/10/2021 2:42:45 PM,Sp,Sp KY,,Perpendicular,314,,44 20 2,68 3 48,Yes!,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,10:47,,,,"Bayberry, spruce ",91_100,Coast,n_a,n_a,n_a,n_a,5b,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0634463103986,44.3338668267799
114,96ecaf0d-23db-4b90-8cba-cb2f7a431f8d,8/10/2021 3:07:16 PM,,7/5/2022 5:19:35 PM,hannah.webber,8/10/2021 3:03:52 PM,Sp,Sp KV,,Parallel,282 W,,44 20 3 N,68 3 50 W,Yes!,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,11:07,,,,Spruce ,41_50,Coast,n_a,n_a,n_a,n_a,7a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0639183338806,44.3341257775303
